band,gage,lag,agg,corr
total_precipitation,11185500,273,max,-0.05884132039003917
total_precipitation,11189500,273,mu,-0.045681244691165794
total_precipitation,11189500,273,min,-0.03531012011713226
total_precipitation,11189500,273,max,-0.04673014165704965
total_precipitation,11202710,273,mu,-0.032423377223166516
total_precipitation,11202710,273,min,-0.03356042357737528
total_precipitation,11202710,273,max,-0.031168729131701236
total_precipitation,11208000,273,mu,-0.14320669621193954
total_precipitation,11208000,273,min,-0.15304438691470315
total_precipitation,11208000,273,max,-0.13230325956986044
total_precipitation,11266500,273,mu,-0.0911578413572744
total_precipitation,11266500,273,min,-0.08762729901933726
total_precipitation,11266500,273,max,-0.08902537012628157
total_precipitation,11318500,273,mu,-0.04367140210138238
total_precipitation,11318500,273,min,-0.04326810145808391
total_precipitation,11318500,273,max,-0.043960404004399274
total_precipitation,11402000,273,mu,-0.07044798364279903
total_precipitation,11402000,273,min,-0.06426487924486732
total_precipitation,11402000,273,max,-0.07407936882028344
total_precipitation,11185500,274,mu,-0.07047071549222353
total_precipitation,11185500,274,min,-0.07766448029216642
total_precipitation,11185500,274,max,-0.05382385653965511
total_precipitation,11189500,274,mu,-0.045781739493156254
total_precipitation,11189500,274,min,-0.03571267356674869
total_precipitation,11189500,274,max,-0.04621535080225107
total_precipitation,11202710,274,mu,-0.038364655364979995
total_precipitation,11202710,274,min,-0.0387681472851027
total_precipitation,11202710,274,max,-0.03753898621819125
total_precipitation,11208000,274,mu,-0.1393700723481226
total_precipitation,11208000,274,min,-0.14902433481723154
total_precipitation,11208000,274,max,-0.12871955492814963
total_precipitation,11266500,274,mu,-0.09567208357307957
total_precipitation,11266500,274,min,-0.09208582051167809
total_precipitation,11266500,274,max,-0.09354358672031121
total_precipitation,11318500,274,mu,-0.041038707370437084
total_precipitation,11318500,274,min,-0.04328019742388951
total_precipitation,11318500,274,max,-0.03952186798597698
total_precipitation,11402000,274,mu,-0.05959467328781483
total_precipitation,11402000,274,min,-0.05502400362684413
total_precipitation,11402000,274,max,-0.06296577268397856
total_precipitation,11185500,275,mu,-0.06047866808359093
total_precipitation,11185500,275,min,-0.06463973932023959
total_precipitation,11185500,275,max,-0.04656065162126512
total_precipitation,11189500,275,mu,-0.0445957743421466
total_precipitation,11189500,275,min,-0.035556148274594586
total_precipitation,11189500,275,max,-0.043566323768838164
total_precipitation,11202710,275,mu,-0.03820210473316369
total_precipitation,11202710,275,min,-0.03858630459556361
total_precipitation,11202710,275,max,-0.03744432232905847
total_precipitation,11208000,275,mu,-0.13618516540051634
total_precipitation,11208000,275,min,-0.1451847577263622
total_precipitation,11208000,275,max,-0.12613249286129996
total_precipitation,11266500,275,mu,-0.0950936594957225
total_precipitation,11266500,275,min,-0.09206034292508322
total_precipitation,11266500,275,max,-0.09314189192817425
total_precipitation,11318500,275,mu,-0.046668901615887846
total_precipitation,11318500,275,min,-0.04812711720531499
total_precipitation,11318500,275,max,-0.045424607332994464
total_precipitation,11402000,275,mu,-0.05012723731701664
total_precipitation,11402000,275,min,-0.04413270978953782
total_precipitation,11402000,275,max,-0.05506651351252439
total_precipitation,11185500,276,mu,-0.050308710284650594
total_precipitation,11185500,276,min,-0.05411873619439327
total_precipitation,11185500,276,max,-0.038297880504686535
total_precipitation,11189500,276,mu,-0.04555379686840871
total_precipitation,11189500,276,min,-0.03585870833960072
total_precipitation,11189500,276,max,-0.04543745649392536
total_precipitation,11202710,276,mu,-0.0355479961822562
total_precipitation,11202710,276,min,-0.03669455879428253
total_precipitation,11202710,276,max,-0.03430384806659725
total_precipitation,11208000,276,mu,-0.13026853377426573
total_precipitation,11208000,276,min,-0.13796515615387703
total_precipitation,11208000,276,max,-0.12143635206904813
total_precipitation,11266500,276,mu,-0.08905629753735872
total_precipitation,11266500,276,min,-0.08713680390696087
total_precipitation,11266500,276,max,-0.08731405379742568
total_precipitation,11318500,276,mu,-0.04546051684808444
total_precipitation,11318500,276,min,-0.04639314405808373
total_precipitation,11318500,276,max,-0.04465314569938758
total_precipitation,11402000,276,mu,-0.03510196429594476
total_precipitation,11402000,276,min,-0.032136043293866316
total_precipitation,11402000,276,max,-0.03835151278144865
total_precipitation,11185500,277,mu,-0.04825304103928257
total_precipitation,11185500,277,min,-0.05262480391642469
total_precipitation,11185500,277,max,-0.03656453740645732
total_precipitation,11189500,277,mu,-0.045270334995290734
total_precipitation,11189500,277,min,-0.035430039720900704
total_precipitation,11189500,277,max,-0.045557211749704896
total_precipitation,11202710,277,mu,-0.03586038623393919
total_precipitation,11202710,277,min,-0.03610706452112645
total_precipitation,11202710,277,max,-0.03535078616314584
total_precipitation,11208000,277,mu,-0.1293171115919593
total_precipitation,11208000,277,min,-0.13709814258853345
total_precipitation,11208000,277,max,-0.12050029414786693
total_precipitation,11266500,277,mu,-0.08904793690291363
total_precipitation,11266500,277,min,-0.08603928706320592
total_precipitation,11266500,277,max,-0.087717645519218
total_precipitation,11318500,277,mu,-0.03217458949092665
total_precipitation,11318500,277,min,-0.03334194301027545
total_precipitation,11318500,277,max,-0.03156401413141399
total_precipitation,11402000,277,mu,-0.008598202658772675
total_precipitation,11402000,277,min,-0.0034335603461929662
total_precipitation,11402000,277,max,-0.013983559385496691
total_precipitation,11185500,278,mu,-0.04958283746332284
total_precipitation,11185500,278,min,-0.053727306189777134
total_precipitation,11185500,278,max,-0.03750424191883194
total_precipitation,11189500,278,mu,-0.04569095066600326
total_precipitation,11189500,278,min,-0.03521297734192115
total_precipitation,11189500,278,max,-0.04646484578772846
total_precipitation,11202710,278,mu,-0.041195338393168836
total_precipitation,11202710,278,min,-0.041751671989827356
total_precipitation,11202710,278,max,-0.03983894940975186
total_precipitation,11208000,278,mu,-0.12453815417238821
total_precipitation,11208000,278,min,-0.1322040763099753
total_precipitation,11208000,278,max,-0.11587445221719324
total_precipitation,11266500,278,mu,-0.08843506066074985
total_precipitation,11266500,278,min,-0.08560635657135994
total_precipitation,11266500,278,max,-0.08718430750319048
total_precipitation,11318500,278,mu,-0.03336669300536716
total_precipitation,11318500,278,min,-0.033826116628859884
total_precipitation,11318500,278,max,-0.03286781460516948
total_precipitation,11402000,278,mu,-0.024257906288914187
total_precipitation,11402000,278,min,-0.022042527095048354
total_precipitation,11402000,278,max,-0.026455450679525334
total_precipitation,11185500,279,mu,-0.046836137758482554
total_precipitation,11185500,279,min,-0.05163026789754199
total_precipitation,11185500,279,max,-0.033798783123703706
total_precipitation,11189500,279,mu,-0.04509310514842383
total_precipitation,11189500,279,min,-0.034745068138355636
total_precipitation,11189500,279,max,-0.04606690338094411
total_precipitation,11202710,279,mu,-0.03670843969707251
total_precipitation,11202710,279,min,-0.03559753988666782
total_precipitation,11202710,279,max,-0.03723429643456246
total_precipitation,11208000,279,mu,-0.11989675943902331
total_precipitation,11208000,279,min,-0.1279178363198862
total_precipitation,11208000,279,max,-0.11092613965937544
total_precipitation,11266500,279,mu,-0.07613174390744186
total_precipitation,11266500,279,min,-0.07381858723190139
total_precipitation,11266500,279,max,-0.0755991367232566
total_precipitation,11318500,279,mu,-0.030654729026952626
total_precipitation,11318500,279,min,-0.03160201395668687
total_precipitation,11318500,279,max,-0.02992893751201713
total_precipitation,11402000,279,mu,-0.024404015963784477
total_precipitation,11402000,279,min,-0.02026465472837992
total_precipitation,11402000,279,max,-0.028148608424746552
total_precipitation,11185500,280,mu,-0.039361041847833976
total_precipitation,11185500,280,min,-0.045653928976566116
total_precipitation,11185500,280,max,-0.02592317275627353
total_precipitation,11189500,280,mu,-0.043178678169416444
total_precipitation,11189500,280,min,-0.034253831839924274
total_precipitation,11189500,280,max,-0.04312859704629729
total_precipitation,11202710,280,mu,-0.025460823438985678
total_precipitation,11202710,280,min,-0.024144320584239674
total_precipitation,11202710,280,max,-0.025909723800052926
total_precipitation,11208000,280,mu,-0.11736265139332724
total_precipitation,11208000,280,min,-0.12640772114653986
total_precipitation,11208000,280,max,-0.10748400489470875
total_precipitation,11266500,280,mu,-0.07609373978553109
total_precipitation,11266500,280,min,-0.07391474128171156
total_precipitation,11266500,280,max,-0.07592908935516982
total_precipitation,11318500,280,mu,-0.01969694806710823
total_precipitation,11318500,280,min,-0.020336396428757796
total_precipitation,11318500,280,max,-0.019059312812905054
total_precipitation,11402000,280,mu,-0.01461836366182155
total_precipitation,11402000,280,min,-0.009712055383210327
total_precipitation,11402000,280,max,-0.01916408083987183
total_precipitation,11185500,281,mu,-0.03540441365619375
total_precipitation,11185500,281,min,-0.04247413975744295
total_precipitation,11185500,281,max,-0.021377640255518002
total_precipitation,11189500,281,mu,-0.03545181614686119
total_precipitation,11189500,281,min,-0.03163149569389257
total_precipitation,11189500,281,max,-0.030507810464376298
total_precipitation,11202710,281,mu,-0.013346523767043898
total_precipitation,11202710,281,min,-0.01540523945753651
total_precipitation,11202710,281,max,-0.01033193301369211
total_precipitation,11208000,281,mu,-0.11164136219643078
total_precipitation,11208000,281,min,-0.12088840338595144
total_precipitation,11208000,281,max,-0.1015543000252063
total_precipitation,11266500,281,mu,-0.08564641502045756
total_precipitation,11266500,281,min,-0.08253259460588798
total_precipitation,11266500,281,max,-0.08611703166509717
total_precipitation,11318500,281,mu,-0.02619352072950486
total_precipitation,11318500,281,min,-0.02631020366943384
total_precipitation,11318500,281,max,-0.02591052752681312
total_precipitation,11402000,281,mu,-0.03781999175786885
total_precipitation,11402000,281,min,-0.032622722927632276
total_precipitation,11402000,281,max,-0.04159344247453384
total_precipitation,11185500,282,mu,-0.039631707936562774
total_precipitation,11185500,282,min,-0.04647737605528298
total_precipitation,11185500,282,max,-0.024630039178703857
total_precipitation,11189500,282,mu,-0.04027741037480782
total_precipitation,11189500,282,min,-0.03332222317885054
total_precipitation,11189500,282,max,-0.03793963343557991
total_precipitation,11202710,282,mu,-0.02917078883036962
total_precipitation,11202710,282,min,-0.030252611879275193
total_precipitation,11202710,282,max,-0.027419975704353318
total_precipitation,11208000,282,mu,-0.10638917518583789
total_precipitation,11208000,282,min,-0.11585220330114746
total_precipitation,11208000,282,max,-0.09625169647185011
total_precipitation,11266500,282,mu,-0.09221780959831477
total_precipitation,11266500,282,min,-0.08843467659302112
total_precipitation,11266500,282,max,-0.09276053577408108
total_precipitation,11318500,282,mu,-0.03958560191417316
total_precipitation,11318500,282,min,-0.040002941716168576
total_precipitation,11318500,282,max,-0.03896930208030167
total_precipitation,11402000,282,mu,-0.044434709071503646
total_precipitation,11402000,282,min,-0.03874080386402252
total_precipitation,11402000,282,max,-0.04766589606640587
total_precipitation,11185500,283,mu,-0.03966578442270692
total_precipitation,11185500,283,min,-0.04787420122755028
total_precipitation,11185500,283,max,-0.023874784912882367
total_precipitation,11189500,283,mu,-0.041972344201538246
total_precipitation,11189500,283,min,-0.03405318205921305
total_precipitation,11189500,283,max,-0.04037770891354271
total_precipitation,11202710,283,mu,-0.03115481090661699
total_precipitation,11202710,283,min,-0.03099071261714799
total_precipitation,11202710,283,max,-0.03041475049910604
total_precipitation,11208000,283,mu,-0.10454323075580604
total_precipitation,11208000,283,min,-0.11411629045062978
total_precipitation,11208000,283,max,-0.09451692372211931
total_precipitation,11266500,283,mu,-0.09428506162665048
total_precipitation,11266500,283,min,-0.09080869291680066
total_precipitation,11266500,283,max,-0.09455726138048892
total_precipitation,11318500,283,mu,-0.03844873757353893
total_precipitation,11318500,283,min,-0.03795040912062362
total_precipitation,11318500,283,max,-0.03833673871084562
